MAKR0_SI722,-0.08733957655289594
MAKR0_SX182,-0.2642921686172485
MAKR0_SX272,-0.13731101989746095
MAKR0_SX362,-0.17954018002464658
MAKR0_SX452,-0.19223873615264891
MAKR0_SX92,-0.1349051215431907
MAPV0_SI1293,-0.23567597828214132
MAPV0_SI1923,-0.1636371910572052
MAPV0_SI663,-0.16109771313874618
MAPV0_SX123,-0.21987479073660715
MAPV0_SX213,-0.16137438109426788
MAPV0_SX303,-0.25827848500218886
MAPV0_SX33,-0.16279924326929554
MAPV0_SX393,-0.1432767755845014
MARC0_SI1188,-0.035270637936062284
MARC0_SI1818,-0.13140121301015217
MARC0_SI558,-0.14991205565783441
MARC0_SX108,-0.1812033388349745
MARC0_SX18,-0.16609163582324982
MARC0_SX198,-0.17606736719608307
MARC0_SX288,-0.18134402065742306
MARC0_SX378,-0.1621421217918396
MARW0_SI1276,-0.13872377077738443
MARW0_SI1906,-0.11495794190300836
MARW0_SI646,-0.1409876843293508
MARW0_SX106,-0.23012523651123046
MARW0_SX16,-0.20780508858816965
MARW0_SX286,-0.10604698181152344
MARW0_SX349,-0.20336043039957682
MARW0_SX376,-0.17653889405099968
MBAR0_SI1319,-0.14961911761571492
MBAR0_SI1949,-0.10489773750305176
MBAR0_SI689,-0.2338679830233256
MBAR0_SX149,-0.10870912123699578
MBAR0_SX239,-0.11057188230402329
MBAR0_SX329,-0.1510858175889501
MBAR0_SX419,-0.16845173449129672
MBAR0_SX59,-0.16411416347210223
MBBR0_SI1055,-0.15278554999310037
MBBR0_SI1685,-0.11996427774429322
MBBR0_SI2315,-0.20963408396794245
MBBR0_SX155,-0.07372614394786746
MBBR0_SX245,-0.1833072238498264
MBBR0_SX335,-0.10123845150596217
MBBR0_SX425,-0.048312182609851546
MBBR0_SX65,-0.1606912910938263
MBCG0_SI2217,-0.13557244792129053
MBCG0_SI486,-0.1389251895572828
MBCG0_SI957,-0.24185880025227866
MBCG0_SX147,-0.18666807035120522
MBCG0_SX237,-0.06722449660301208
MBCG0_SX327,-0.11252769556912509
MBCG0_SX417,-0.15235081471894918
MBCG0_SX57,-0.143645241856575
MBEF0_SI1281,-0.15170804804021662
MBEF0_SI1911,-0.07980785104963514
MBEF0_SI651,-0.18067512512207032
MBEF0_SX111,-0.15426124845232284
MBEF0_SX201,-0.1993135611216227
MBEF0_SX21,-0.1343580961227417
MBEF0_SX291,-0.16707658767700195
MBEF0_SX381,-0.09056052668341275
MBGT0_SI1341,-0.1089200210571289
MBGT0_SI1841,-0.18915536668565539
MBGT0_SI711,-0.14212968872814644
MBGT0_SX171,-0.20601263586080298
MBGT0_SX261,-0.2243449020385742
MBGT0_SX351,-0.19575784561481882
MBGT0_SX441,-0.13356067038871147
